time,sensor_id,wert,vibration_level
2025-10-15 17:30:20.184+02,AnalogValue,57,Niedrig
2025-10-15 17:30:20.194+02,AnalogValue,172,Mittel
2025-10-15 17:30:20.204+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.214+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.224+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.234+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.244+02,AnalogValue,39,Niedrig
2025-10-15 17:30:20.254+02,AnalogValue,33,Niedrig
2025-10-15 17:30:20.264+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.284+02,AnalogValue,57,Niedrig
2025-10-15 17:30:20.294+02,AnalogValue,25,Niedrig
2025-10-15 17:30:20.304+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.314+02,AnalogValue,86,Niedrig
2025-10-15 17:30:20.324+02,AnalogValue,78,Niedrig
2025-10-15 17:30:20.334+02,AnalogValue,59,Niedrig
2025-10-15 17:30:20.344+02,AnalogValue,119,Mittel
2025-10-15 17:30:20.354+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.364+02,AnalogValue,32,Niedrig
2025-10-15 17:30:20.374+02,AnalogValue,5,Niedrig
2025-10-15 17:30:20.394+02,AnalogValue,18,Niedrig
2025-10-15 17:30:20.404+02,AnalogValue,41,Niedrig
2025-10-15 17:30:20.414+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.424+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.434+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.444+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.454+02,AnalogValue,10,Niedrig
2025-10-15 17:30:20.464+02,AnalogValue,35,Niedrig
2025-10-15 17:30:20.474+02,AnalogValue,250,Mittel
2025-10-15 17:30:20.484+02,AnalogValue,37,Niedrig
2025-10-15 17:30:20.504+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.514+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.524+02,AnalogValue,40,Niedrig
2025-10-15 17:30:20.534+02,AnalogValue,1,Niedrig
2025-10-15 17:30:20.544+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.554+02,AnalogValue,55,Niedrig
2025-10-15 17:30:20.564+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.574+02,AnalogValue,171,Mittel
2025-10-15 17:30:20.584+02,AnalogValue,230,Mittel
2025-10-15 17:30:20.594+02,AnalogValue,161,Mittel
2025-10-15 17:30:20.614+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.624+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.634+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.644+02,AnalogValue,107,Mittel
2025-10-15 17:30:20.654+02,AnalogValue,78,Niedrig
2025-10-15 17:30:20.664+02,AnalogValue,67,Niedrig
2025-10-15 17:30:20.674+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.684+02,AnalogValue,45,Niedrig
2025-10-15 17:30:20.694+02,AnalogValue,45,Niedrig
2025-10-15 17:30:20.704+02,AnalogValue,51,Niedrig
2025-10-15 17:30:20.724+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.734+02,AnalogValue,74,Niedrig
2025-10-15 17:30:20.744+02,AnalogValue,138,Mittel
2025-10-15 17:30:20.754+02,AnalogValue,105,Mittel
2025-10-15 17:30:20.764+02,AnalogValue,131,Mittel
2025-10-15 17:30:20.774+02,AnalogValue,204,Mittel
2025-10-15 17:30:20.784+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.794+02,AnalogValue,22,Niedrig
2025-10-15 17:30:20.804+02,AnalogValue,171,Mittel
2025-10-15 17:30:20.814+02,AnalogValue,84,Niedrig
2025-10-15 17:30:20.834+02,AnalogValue,161,Mittel
2025-10-15 17:30:20.844+02,AnalogValue,121,Mittel
2025-10-15 17:30:20.854+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.864+02,AnalogValue,96,Niedrig
2025-10-15 17:30:20.874+02,AnalogValue,55,Niedrig
2025-10-15 17:30:20.884+02,AnalogValue,114,Mittel
2025-10-15 17:30:20.894+02,AnalogValue,142,Mittel
2025-10-15 17:30:20.904+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.914+02,AnalogValue,106,Mittel
2025-10-15 17:30:20.924+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.944+02,AnalogValue,75,Niedrig
2025-10-15 17:30:20.954+02,AnalogValue,173,Mittel
2025-10-15 17:30:20.964+02,AnalogValue,84,Niedrig
2025-10-15 17:30:20.974+02,AnalogValue,53,Niedrig
2025-10-15 17:30:20.984+02,AnalogValue,0,Niedrig
2025-10-15 17:30:20.994+02,AnalogValue,172,Mittel
2025-10-15 17:30:21.004+02,AnalogValue,60,Niedrig
2025-10-15 17:30:21.014+02,AnalogValue,113,Mittel
2025-10-15 17:30:21.024+02,AnalogValue,9,Niedrig
2025-10-15 17:30:21.034+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.054+02,AnalogValue,33,Niedrig
2025-10-15 17:30:21.064+02,AnalogValue,43,Niedrig
2025-10-15 17:30:21.074+02,AnalogValue,172,Mittel
2025-10-15 17:30:21.084+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.094+02,AnalogValue,80,Niedrig
2025-10-15 17:30:21.104+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.114+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.124+02,AnalogValue,13,Niedrig
2025-10-15 17:30:21.134+02,AnalogValue,32,Niedrig
2025-10-15 17:30:21.144+02,AnalogValue,33,Niedrig
2025-10-15 17:30:21.164+02,AnalogValue,24,Niedrig
2025-10-15 17:30:21.174+02,AnalogValue,95,Niedrig
2025-10-15 17:30:21.184+02,AnalogValue,126,Mittel
2025-10-15 17:30:21.194+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.204+02,AnalogValue,165,Mittel
2025-10-15 17:30:21.214+02,AnalogValue,40,Niedrig
2025-10-15 17:30:21.224+02,AnalogValue,28,Niedrig
2025-10-15 17:30:21.234+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.244+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.254+02,AnalogValue,41,Niedrig
2025-10-15 17:30:21.274+02,AnalogValue,55,Niedrig
2025-10-15 17:30:21.284+02,AnalogValue,43,Niedrig
2025-10-15 17:30:21.294+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.304+02,AnalogValue,86,Niedrig
2025-10-15 17:30:21.314+02,AnalogValue,176,Mittel
2025-10-15 17:30:21.324+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.334+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.344+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.354+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.364+02,AnalogValue,39,Niedrig
2025-10-15 17:30:21.384+02,AnalogValue,82,Niedrig
2025-10-15 17:30:21.394+02,AnalogValue,1,Niedrig
2025-10-15 17:30:21.404+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.414+02,AnalogValue,187,Mittel
2025-10-15 17:30:21.424+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.434+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.444+02,AnalogValue,14,Niedrig
2025-10-15 17:30:21.454+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.464+02,AnalogValue,64,Niedrig
2025-10-15 17:30:21.474+02,AnalogValue,83,Niedrig
2025-10-15 17:30:21.494+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.504+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.514+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.524+02,AnalogValue,129,Mittel
2025-10-15 17:30:21.534+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.544+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.554+02,AnalogValue,68,Niedrig
2025-10-15 17:30:21.564+02,AnalogValue,61,Niedrig
2025-10-15 17:30:21.574+02,AnalogValue,79,Niedrig
2025-10-15 17:30:21.584+02,AnalogValue,14,Niedrig
2025-10-15 17:30:21.604+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.614+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.624+02,AnalogValue,65,Niedrig
2025-10-15 17:30:21.634+02,AnalogValue,63,Niedrig
2025-10-15 17:30:21.644+02,AnalogValue,90,Niedrig
2025-10-15 17:30:21.654+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.664+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.674+02,AnalogValue,126,Mittel
2025-10-15 17:30:21.684+02,AnalogValue,146,Mittel
2025-10-15 17:30:21.694+02,AnalogValue,35,Niedrig
2025-10-15 17:30:21.714+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.724+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.734+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.744+02,AnalogValue,119,Mittel
2025-10-15 17:30:21.754+02,AnalogValue,8,Niedrig
2025-10-15 17:30:21.764+02,AnalogValue,60,Niedrig
2025-10-15 17:30:21.774+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.784+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.794+02,AnalogValue,39,Niedrig
2025-10-15 17:30:21.804+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.824+02,AnalogValue,127,Mittel
2025-10-15 17:30:21.834+02,AnalogValue,122,Mittel
2025-10-15 17:30:21.844+02,AnalogValue,45,Niedrig
2025-10-15 17:30:21.854+02,AnalogValue,197,Mittel
2025-10-15 17:30:21.864+02,AnalogValue,51,Niedrig
2025-10-15 17:30:21.874+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.884+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.894+02,AnalogValue,123,Mittel
2025-10-15 17:30:21.904+02,AnalogValue,33,Niedrig
2025-10-15 17:30:21.914+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.934+02,AnalogValue,105,Mittel
2025-10-15 17:30:21.944+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.954+02,AnalogValue,206,Mittel
2025-10-15 17:30:21.964+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.974+02,AnalogValue,114,Mittel
2025-10-15 17:30:21.984+02,AnalogValue,0,Niedrig
2025-10-15 17:30:21.994+02,AnalogValue,52,Niedrig
2025-10-15 17:30:22.004+02,AnalogValue,18,Niedrig
2025-10-15 17:30:22.014+02,AnalogValue,184,Mittel
2025-10-15 17:30:22.024+02,AnalogValue,119,Mittel
2025-10-15 17:30:22.044+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.054+02,AnalogValue,173,Mittel
2025-10-15 17:30:22.064+02,AnalogValue,88,Niedrig
2025-10-15 17:30:22.074+02,AnalogValue,102,Mittel
2025-10-15 17:30:22.084+02,AnalogValue,200,Mittel
2025-10-15 17:30:22.094+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.104+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.114+02,AnalogValue,17,Niedrig
2025-10-15 17:30:22.124+02,AnalogValue,110,Mittel
2025-10-15 17:30:22.134+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.154+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.164+02,AnalogValue,49,Niedrig
2025-10-15 17:30:22.174+02,AnalogValue,141,Mittel
2025-10-15 17:30:22.184+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.194+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.204+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.214+02,AnalogValue,78,Niedrig
2025-10-15 17:30:22.224+02,AnalogValue,52,Niedrig
2025-10-15 17:30:22.234+02,AnalogValue,131,Mittel
2025-10-15 17:30:22.244+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.264+02,AnalogValue,125,Mittel
2025-10-15 17:30:22.274+02,AnalogValue,78,Niedrig
2025-10-15 17:30:22.284+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.294+02,AnalogValue,146,Mittel
2025-10-15 17:30:22.304+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.314+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.324+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.334+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.344+02,AnalogValue,153,Mittel
2025-10-15 17:30:22.354+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.374+02,AnalogValue,49,Niedrig
2025-10-15 17:30:22.384+02,AnalogValue,111,Mittel
2025-10-15 17:30:22.394+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.404+02,AnalogValue,6,Niedrig
2025-10-15 17:30:22.414+02,AnalogValue,33,Niedrig
2025-10-15 17:30:22.424+02,AnalogValue,103,Mittel
2025-10-15 17:30:22.434+02,AnalogValue,95,Niedrig
2025-10-15 17:30:22.444+02,AnalogValue,55,Niedrig
2025-10-15 17:30:22.454+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.464+02,AnalogValue,91,Niedrig
2025-10-15 17:30:22.484+02,AnalogValue,35,Niedrig
2025-10-15 17:30:22.494+02,AnalogValue,88,Niedrig
2025-10-15 17:30:22.504+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.514+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.524+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.534+02,AnalogValue,55,Niedrig
2025-10-15 17:30:22.544+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.554+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.564+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.574+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.594+02,AnalogValue,110,Mittel
2025-10-15 17:30:22.604+02,AnalogValue,8,Niedrig
2025-10-15 17:30:22.614+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.624+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.634+02,AnalogValue,55,Niedrig
2025-10-15 17:30:22.644+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.654+02,AnalogValue,121,Mittel
2025-10-15 17:30:22.664+02,AnalogValue,105,Mittel
2025-10-15 17:30:22.674+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.684+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.704+02,AnalogValue,60,Niedrig
2025-10-15 17:30:22.714+02,AnalogValue,22,Niedrig
2025-10-15 17:30:22.724+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.734+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.744+02,AnalogValue,156,Mittel
2025-10-15 17:30:22.754+02,AnalogValue,78,Niedrig
2025-10-15 17:30:22.764+02,AnalogValue,4,Niedrig
2025-10-15 17:30:22.774+02,AnalogValue,33,Niedrig
2025-10-15 17:30:22.784+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.794+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.814+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.824+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.834+02,AnalogValue,9,Niedrig
2025-10-15 17:30:22.844+02,AnalogValue,24,Niedrig
2025-10-15 17:30:22.854+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.864+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.874+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.884+02,AnalogValue,44,Niedrig
2025-10-15 17:30:22.894+02,AnalogValue,83,Niedrig
2025-10-15 17:30:22.904+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.924+02,AnalogValue,9,Niedrig
2025-10-15 17:30:22.934+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.944+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.954+02,AnalogValue,0,Niedrig
2025-10-15 17:30:22.964+02,AnalogValue,72,Niedrig
2025-10-15 17:30:22.974+02,AnalogValue,74,Niedrig
2025-10-15 17:30:22.984+02,AnalogValue,22,Niedrig
2025-10-15 17:30:22.994+02,AnalogValue,118,Mittel
2025-10-15 17:30:23.004+02,AnalogValue,119,Mittel
2025-10-15 17:30:23.014+02,AnalogValue,117,Mittel
2025-10-15 17:30:23.034+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.044+02,AnalogValue,83,Niedrig
2025-10-15 17:30:23.054+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.064+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.074+02,AnalogValue,165,Mittel
2025-10-15 17:30:23.084+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.094+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.104+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.114+02,AnalogValue,32,Niedrig
2025-10-15 17:30:23.124+02,AnalogValue,5,Niedrig
2025-10-15 17:30:23.144+02,AnalogValue,67,Niedrig
2025-10-15 17:30:23.154+02,AnalogValue,20,Niedrig
2025-10-15 17:30:23.164+02,AnalogValue,52,Niedrig
2025-10-15 17:30:23.174+02,AnalogValue,29,Niedrig
2025-10-15 17:30:23.184+02,AnalogValue,18,Niedrig
2025-10-15 17:30:23.194+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.204+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.214+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.224+02,AnalogValue,22,Niedrig
2025-10-15 17:30:23.234+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.254+02,AnalogValue,123,Mittel
2025-10-15 17:30:23.264+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.274+02,AnalogValue,131,Mittel
2025-10-15 17:30:23.284+02,AnalogValue,14,Niedrig
2025-10-15 17:30:23.294+02,AnalogValue,10,Niedrig
2025-10-15 17:30:23.304+02,AnalogValue,28,Niedrig
2025-10-15 17:30:23.314+02,AnalogValue,40,Niedrig
2025-10-15 17:30:23.324+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.334+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.344+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.364+02,AnalogValue,110,Mittel
2025-10-15 17:30:23.374+02,AnalogValue,47,Niedrig
2025-10-15 17:30:23.384+02,AnalogValue,24,Niedrig
2025-10-15 17:30:23.394+02,AnalogValue,13,Niedrig
2025-10-15 17:30:23.404+02,AnalogValue,8,Niedrig
2025-10-15 17:30:23.414+02,AnalogValue,16,Niedrig
2025-10-15 17:30:23.424+02,AnalogValue,98,Niedrig
2025-10-15 17:30:23.434+02,AnalogValue,161,Mittel
2025-10-15 17:30:23.444+02,AnalogValue,179,Mittel
2025-10-15 17:30:23.454+02,AnalogValue,35,Niedrig
2025-10-15 17:30:23.474+02,AnalogValue,99,Niedrig
2025-10-15 17:30:23.484+02,AnalogValue,99,Niedrig
2025-10-15 17:30:23.494+02,AnalogValue,140,Mittel
2025-10-15 17:30:23.504+02,AnalogValue,158,Mittel
2025-10-15 17:30:23.514+02,AnalogValue,136,Mittel
2025-10-15 17:30:23.524+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.534+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.544+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.554+02,AnalogValue,92,Niedrig
2025-10-15 17:30:23.564+02,AnalogValue,8,Niedrig
2025-10-15 17:30:23.584+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.594+02,AnalogValue,92,Niedrig
2025-10-15 17:30:23.604+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.614+02,AnalogValue,106,Mittel
2025-10-15 17:30:23.624+02,AnalogValue,71,Niedrig
2025-10-15 17:30:23.634+02,AnalogValue,6,Niedrig
2025-10-15 17:30:23.644+02,AnalogValue,113,Mittel
2025-10-15 17:30:23.654+02,AnalogValue,1,Niedrig
2025-10-15 17:30:23.664+02,AnalogValue,30,Niedrig
2025-10-15 17:30:23.674+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.694+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.704+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.714+02,AnalogValue,41,Niedrig
2025-10-15 17:30:23.724+02,AnalogValue,86,Niedrig
2025-10-15 17:30:23.734+02,AnalogValue,35,Niedrig
2025-10-15 17:30:23.744+02,AnalogValue,113,Mittel
2025-10-15 17:30:23.754+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.764+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.774+02,AnalogValue,59,Niedrig
2025-10-15 17:30:23.784+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.804+02,AnalogValue,82,Niedrig
2025-10-15 17:30:23.814+02,AnalogValue,53,Niedrig
2025-10-15 17:30:23.824+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.834+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.844+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.854+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.864+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.874+02,AnalogValue,56,Niedrig
2025-10-15 17:30:23.884+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.894+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.914+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.924+02,AnalogValue,129,Mittel
2025-10-15 17:30:23.934+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.944+02,AnalogValue,106,Mittel
2025-10-15 17:30:23.954+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.964+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.974+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.984+02,AnalogValue,0,Niedrig
2025-10-15 17:30:23.994+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.004+02,AnalogValue,2,Niedrig
2025-10-15 17:30:24.024+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.034+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.044+02,AnalogValue,63,Niedrig
2025-10-15 17:30:24.054+02,AnalogValue,98,Niedrig
2025-10-15 17:30:24.064+02,AnalogValue,37,Niedrig
2025-10-15 17:30:24.074+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.084+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.094+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.104+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.114+02,AnalogValue,5,Niedrig
2025-10-15 17:30:24.134+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.144+02,AnalogValue,25,Niedrig
2025-10-15 17:30:24.154+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.164+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.174+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.184+02,AnalogValue,4,Niedrig
2025-10-15 17:30:24.194+02,AnalogValue,107,Mittel
2025-10-15 17:30:24.204+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.214+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.224+02,AnalogValue,92,Niedrig
2025-10-15 17:30:24.244+02,AnalogValue,10,Niedrig
2025-10-15 17:30:24.254+02,AnalogValue,176,Mittel
2025-10-15 17:30:24.264+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.274+02,AnalogValue,100,Niedrig
2025-10-15 17:30:24.284+02,AnalogValue,107,Mittel
2025-10-15 17:30:24.294+02,AnalogValue,87,Niedrig
2025-10-15 17:30:24.304+02,AnalogValue,28,Niedrig
2025-10-15 17:30:24.314+02,AnalogValue,199,Mittel
2025-10-15 17:30:24.324+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.334+02,AnalogValue,146,Mittel
2025-10-15 17:30:24.354+02,AnalogValue,122,Mittel
2025-10-15 17:30:24.364+02,AnalogValue,140,Mittel
2025-10-15 17:30:24.374+02,AnalogValue,33,Niedrig
2025-10-15 17:30:24.384+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.394+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.404+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.414+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.424+02,AnalogValue,75,Niedrig
2025-10-15 17:30:24.434+02,AnalogValue,71,Niedrig
2025-10-15 17:30:24.444+02,AnalogValue,136,Mittel
2025-10-15 17:30:24.464+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.474+02,AnalogValue,41,Niedrig
2025-10-15 17:30:24.484+02,AnalogValue,22,Niedrig
2025-10-15 17:30:24.494+02,AnalogValue,33,Niedrig
2025-10-15 17:30:24.504+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.514+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.524+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.534+02,AnalogValue,40,Niedrig
2025-10-15 17:30:24.544+02,AnalogValue,28,Niedrig
2025-10-15 17:30:24.554+02,AnalogValue,21,Niedrig
2025-10-15 17:30:24.574+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.584+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.594+02,AnalogValue,188,Mittel
2025-10-15 17:30:24.604+02,AnalogValue,6,Niedrig
2025-10-15 17:30:24.614+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.624+02,AnalogValue,41,Niedrig
2025-10-15 17:30:24.634+02,AnalogValue,18,Niedrig
2025-10-15 17:30:24.644+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.654+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.664+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.684+02,AnalogValue,8,Niedrig
2025-10-15 17:30:24.694+02,AnalogValue,96,Niedrig
2025-10-15 17:30:24.704+02,AnalogValue,79,Niedrig
2025-10-15 17:30:24.714+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.724+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.734+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.744+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.754+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.764+02,AnalogValue,24,Niedrig
2025-10-15 17:30:24.774+02,AnalogValue,13,Niedrig
2025-10-15 17:30:24.794+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.804+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.814+02,AnalogValue,55,Niedrig
2025-10-15 17:30:24.824+02,AnalogValue,10,Niedrig
2025-10-15 17:30:24.834+02,AnalogValue,83,Niedrig
2025-10-15 17:30:24.844+02,AnalogValue,121,Mittel
2025-10-15 17:30:24.854+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.864+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.874+02,AnalogValue,59,Niedrig
2025-10-15 17:30:24.884+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.904+02,AnalogValue,129,Mittel
2025-10-15 17:30:24.914+02,AnalogValue,80,Niedrig
2025-10-15 17:30:24.924+02,AnalogValue,24,Niedrig
2025-10-15 17:30:24.934+02,AnalogValue,14,Niedrig
2025-10-15 17:30:24.944+02,AnalogValue,70,Niedrig
2025-10-15 17:30:24.954+02,AnalogValue,146,Mittel
2025-10-15 17:30:24.964+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.974+02,AnalogValue,0,Niedrig
2025-10-15 17:30:24.984+02,AnalogValue,43,Niedrig
2025-10-15 17:30:24.994+02,AnalogValue,126,Mittel
